conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1895826162804539809,2025-03-01 13:19:14+00:00,0,XPeng Rakit Mobil Listrik di Purwakarta Siap Gempur Pasar EV Indonesia pada 2025 https://t.co/Lt03Yqhhuk,1895826162804539809,,,in,,0,0,0,https://x.com/undefined/status/1895826162804539809,1595762987020607489,
1895823526432817622,2025-03-01 13:08:46+00:00,2,Sorry bgt gw kesel ada orang dengan tone deafnya di tengah kasus korupsi pertamina ngomongin betapa senangnya dia pake mobil listrik. Ok good for you pake mobil listrik tapi lu mikir gak EMANG SEMUA ORANG BISA AFFORD EV???,1895823526432817622,,,in,,0,1,0,https://x.com/undefined/status/1895823526432817622,116123326,
1895750427779690917,2025-03-01 08:18:17+00:00,0,Wuling mampu mencatatkan 1.653 SPK di IIMS 2025 jumlah tersebut meningkat 33 persen dari perolehan tahun lalu https://t.co/niIfFV4PGQ,1895750427779690917,,,in,,0,0,0,https://x.com/undefined/status/1895750427779690917,1450324371583553538,
1895696960411119622,2025-03-01 04:45:50+00:00,0,Meluncur Tahun Ini di Indonesia Jaecoo J5 EV Sudah Bisa Dipesan! https://t.co/PWJk4q7rBU,1895696960411119622,,,in,,0,0,0,https://x.com/undefined/status/1895696960411119622,1578222594,
1895024199498113308,2025-02-28 09:18:38+00:00,0,Beli mobil EV jg pabrik nya China. Komunis.. wkwkwkwk dah lah yg ga suka mau pro pro an ya naek onta aja kali ya.. apa becak.,1895403225265901626,,Costa290Doug,in,,0,0,0,https://x.com/undefined/status/1895403225265901626,2742462929,
1895397455094841776,2025-02-28 08:55:42+00:00,3,Halo gais ada yang mau barter kuisioner nggak ya ? Aku lagi nyari 100 responden dengan kriteria: 1. Mahasiswa yang berusia 17 - 28 tahun yang berkuliah di DIY 2. Mengetahui mobil listrik Wuling EV 3. Tertarik atau sedang menggunakan kendaraan ramah lingkungan Bisa rep ya,1895397455094841776,,,in,,0,7,0,https://x.com/undefined/status/1895397455094841776,981392994325626881,
1895362472569421960,2025-02-28 06:38:00+00:00,0,Wuling Air ev mobil listrik mungil yang lagi hits juga diproduksi di Indonesia lho! Ini bukti Wuling mendukung program elektrifikasi kendaraan dari pemerintah.,1895362799699927087,,Amanda_Graceva2,in,,0,1,0,https://x.com/undefined/status/1895362799699927087,1485588483754594305,
1895361683285254516,2025-02-28 06:35:03+00:00,0,Cloud EV: Mobil Listrik Premium dengan Fitur Canggih Selain Air ev Wuling juga punya Cloud EV mobil listrik dengan desain lebih mewah dan kabin luas. Cocok buat keluarga atau mereka yang cari kenyamanan ekstra.,1895362058465747247,,SilangitEdward,in,,0,1,0,https://x.com/undefined/status/1895362058465747247,1484022223220670466,
1895361683285254516,2025-02-28 06:34:23+00:00,0,Wuling Air ev: Si Kecil yang Lincah! Mobil listrik compact ini hadir dengan desain modern dan ukuran mungil cocok buat mobilitas di perkotaan. Walau kecil tetap nyaman buat empat penumpang.,1895361889020100867,,SilangitEdward,in,,0,1,0,https://x.com/undefined/status/1895361889020100867,1484022223220670466,
1895361683285254516,2025-02-28 06:34:04+00:00,0,Di pabrik ini Wuling memproduksi berbagai kendaraan yang sesuai dengan kebutuhan masyarakat Indonesia. Salah satu yang jadi sorotan belakangan ini adalah mobil listrik Wuling Air ev!,1895361809714143711,,SilangitEdward,in,,0,1,0,https://x.com/undefined/status/1895361809714143711,1484022223220670466,
1895141377455071587,2025-02-27 15:58:09+00:00,0,Tadi bahas ttg macetnya Jakarta sama kolega. Coba 1/2 tahun lalu dgn jarak yg sama apakah waktu tempuhnya masih sama? Gage juga kayaknya ga ngaruh2 banget utk jd solusi (sementara). Apalagi sekarang banyak yg beli mobil EV. Ini bakal berapa lama lg ya sampe totally stuck.,1895141377455071587,,,in,,0,0,0,https://x.com/undefined/status/1895141377455071587,59420115,
1895090397023551769,2025-02-27 12:35:34+00:00,0,Di Tengah Gempuran EV Performa Tinggi Toyota Gazoo Racing Bertahan di Mesin ICE dan Transmisi Manual https://t.co/cfWwwwvN3L,1895090397023551769,,,in,,0,0,0,https://x.com/undefined/status/1895090397023551769,1578222594,
1894894364280930713,2025-02-27 10:21:09+00:00,0,Sayang mobil bbm saya sdh ganti EV,1895056568502362174,,unmagnetism,in,,0,0,0,https://x.com/undefined/status/1895056568502362174,326021389,
1894982484569518532,2025-02-27 05:28:43+00:00,0,Mobil listrik gak harus ribet. Dengan berbagai fitur pintar dan fleksibilitas tinggi New Cloud EV adalah solusi mobilitas masa depan yang nyaman dan mudah digunakan.,1894982978213921045,,besyasfenss,in,,0,1,0,https://x.com/undefined/status/1894982978213921045,1067702130675343360,
1894982484569518532,2025-02-27 05:26:46+00:00,8,Mobil listrik makin populer tapi yang satu ini beda! Wuling New Cloud EV hadir dengan kenyamanan ekstra bikin perjalanan dari sekolah kantor sampai belanja jadi lebih santai. Yuk kenalan lebih dekat! [Thread] https://t.co/qeOLcM95WB,1894982484569518532,,,in,,0,1,7,https://x.com/undefined/status/1894982484569518532,1067702130675343360,
1894588975190610041,2025-02-27 04:27:59+00:00,3,bang  tapi setelah konflik ini mungkin dampak paling dekat adalah ketidakpercayaan publik menggunakan BBM sehingga dipaksa menggunakan alternatif plan yaitu EV?? Mungkinkah ini emang rangkaian cara memaksa beralih ke Industri mobil listrikk?,1894967692672803057,,AndovidaLopez,in,,0,1,0,https://x.com/undefined/status/1894967692672803057,3886880420,
1894668213042171968,2025-02-27 04:18:12+00:00,0,Punya mobil motor aja kalian anggap gak ethical juga mau EV atau ICE. Yg bener kan cuma transum,1894965230163415491,,pablonelypanini,in,,0,1,0,https://x.com/undefined/status/1894965230163415491,74063397,
1894961681056571835,2025-02-27 04:06:38+00:00,0,Jangan khawatir soal biaya! New Cloud EV menawarkan biaya operasional yang lebih rendah dibandingkan mobil konvensional. Anda akan menghemat biaya bahan bakar dan perawatan. Investasi cerdas untuk masa depan!,1894962320218161417,,adriel_hendro,in,,0,1,0,https://x.com/undefined/status/1894962320218161417,1546753475329269760,
1894961681056571835,2025-02-27 04:06:16+00:00,0,Desain New Cloud EV yang modern dan stylish akan membuat Anda tampil percaya diri di jalanan. Pilihan warna yang beragam memungkinkan Anda memilih mobil yang sesuai dengan karakter Anda. Jadilah pusat perhatian dengan New Cloud EV!,1894962227834429864,,adriel_hendro,in,,0,1,0,https://x.com/undefined/status/1894962227834429864,1546753475329269760,
1894961681056571835,2025-02-27 04:05:33+00:00,0,Dengan New Cloud EV Anda turut berkontribusi dalam menjaga kelestarian lingkungan. Mobil listrik tidak menghasilkan emisi gas buang sehingga udara di sekitar kita menjadi lebih bersih dan sehat. Mari bersama-sama menciptakan masa depan yang lebih hijau!,1894962048670597627,,adriel_hendro,in,,0,1,0,https://x.com/undefined/status/1894962048670597627,1546753475329269760,
1894961681056571835,2025-02-27 04:04:06+00:00,10,Halo semua! Siap untuk revolusi mobilitas? Perkenalkan New Cloud EV! Mobil listrik yang dirancang untuk menemani setiap aspek kehidupanmu. Dari antar anak sekolah pergi ke kantor sampai belanja bulanan semuanya jadi lebih mudah dan nyaman! https://t.co/SMXdiHWXMx,1894961681056571835,https://pbs.twimg.com/media/GkxBmlNaYAARnj9.jpg,,in,,0,1,10,https://x.com/undefined/status/1894961681056571835,1546753475329269760,
1894946176778268932,2025-02-27 03:02:29+00:00,8,Suzuki family ((+ cloud ev)) mengucapkan selamat kepada min  atas kelahiran putra nya Speed recovery bagi istri inget anak cowonya dikasi maenan mobil jgn boneka &amp; masak2an,1894946176778268932,,,in,,0,5,1,https://x.com/undefined/status/1894946176778268932,1350402723171110913,
1894927709253574761,2025-02-27 01:49:06+00:00,2,Selamat pagi ngopi pagi sambil baca2 artikel terbaru di website saya. Update setiap hari: https://t.co/EpUbL6wfDz,1894927709253574761,,,in,,0,0,0,https://x.com/undefined/status/1894927709253574761,49050128,
1894768058977443902,2025-02-26 22:09:29+00:00,9,Mobil EV yg batrenya dioplos: https://t.co/OBjqVSsW6T,1894872438456066083,https://pbs.twimg.com/tweet_video_thumb/GkvwbvbW0AAHwI5.jpg,fajarfark,in,,0,0,1,https://x.com/undefined/status/1894872438456066083,2317069801,
1894764096056418585,2025-02-26 14:58:58+00:00,1,Cek Mobil Listrik Asli Wuling Air EV Car AirEV Pikachu Dealer Sales Kuning dengan harga Rp20.999.900. Dapatkan di Shopee sekarang! https://t.co/yWxJlfSEkv https://t.co/PjR9BPvPxv,1894764096056418585,https://pbs.twimg.com/media/GkuN4TkacAEQjm7.jpg,,in,,0,0,0,https://x.com/undefined/status/1894764096056418585,313473862,
1894761911851610513,2025-02-26 14:50:17+00:00,1,Ganti mobil listrik solusinya. Pantes tahun kemarin pada gembar-gembor EV visioner pemerintah kita,1894761911851610513,,,in,,0,1,0,https://x.com/undefined/status/1894761911851610513,1948882392,
1894569311357862009,2025-02-26 10:51:19+00:00,2,setuju soal solusi yg lebih berdampak harus shifting ke transum tapi bilang EV kyk mobil/motor adalah sebuah sia2 rasanya menafikan kontribusi EV cars utk turut mengurangi jejak karbon https://t.co/HwQSdtsK5x https://t.co/uOTjx9lJY5,1894701772624830858,https://pbs.twimg.com/media/GktVN2BbMAAPyMr.png,transloop_id,in,,0,1,1,https://x.com/undefined/status/1894701772624830858,1539489036783366146,
1894658689233293658,2025-02-26 08:00:07+00:00,0,Oh ini ternyata tujuan dari kasus ini giring orang pake EV kebutuhan baterai meningkat tambang nikel ditambah yg jadi kaya oknum pejabat yang mguasain lahan tambang itu + menlen. Pas bgt kmrin viral mobil hyundai turun penjualannya pdahal udh invest gegara byd masuk,1894658689233293658,,,in,,0,0,0,https://x.com/undefined/status/1894658689233293658,1241776470692728835,
1894653804815290848,2025-02-26 07:40:42+00:00,0,Karna skandal pertamina trend EV pasti naik lagi. Yg mau spend uang besar buat switch ke EV(mobil?) gw sarankan nunggu baterai sodium ion masuk industri. Yg orang ga tau teknologi baterai itu lambat sekali berkembangnya. 50 TAHUN kita stagnan di lithium.,1894653804815290848,,,in,,0,0,0,https://x.com/undefined/status/1894653804815290848,2323494150,
1894595354085188089,2025-02-26 07:38:08+00:00,0,persulit punya kendaraan pribadi lebih manjur sih penting juga buat pemilik mobil tanpa garasi yg parkir di jalan kampung subsidi EV tu money trap ganti batre nya,1894653157453828098,,banteringpet,in,,0,1,0,https://x.com/undefined/status/1894653157453828098,607750370,
1894649949515657385,2025-02-26 07:25:23+00:00,0,Usai Urban Cruiser Toyota Bakal Perkenalkan EV Lainnya pada Maret Mendatang https://t.co/SxprHmUPEv,1894649949515657385,,,in,,0,0,0,https://x.com/undefined/status/1894649949515657385,1578222594,
1894291453268169034,2025-02-26 06:56:12+00:00,0,brati mobil ini pantesnya jadi bahan buat convert jd EV,1894642605163778548,,0tk0il,in,,0,0,0,https://x.com/undefined/status/1894642605163778548,191759010,
1894642426049949861,2025-02-26 06:55:29+00:00,0,Tampil Perdana di IIMS Jaecoo J5 EV Dipastikan Meluncur Tahun Ini https://t.co/u172YgEvMT,1894642426049949861,,,in,,0,0,0,https://x.com/undefined/status/1894642426049949861,1578222594,
1894420617124090115,2025-02-26 06:52:56+00:00,0,Kocaknya user EV Bro minta bahan bakar *Buka bagasi buat memperlihatkan genset buat ngecharge mobil EV,1894641782006452271,,apeaje123,in,,0,1,0,https://x.com/undefined/status/1894641782006452271,1311843980636643328,
1894410988155539866,2025-02-26 06:49:23+00:00,0,Hari hari penyepong mobil EV... Segala gala nggak dibolehin Terus solusinya apa?? EV??? Mending kalau dukung transum pakai EV lah kalau dukung mobil dan motor pakai EV sih jika pembangkit terbesarnya masih pakai batu bara apa gunanya??,1894640891660570780,,tasaralesya,in,,0,0,0,https://x.com/undefined/status/1894640891660570780,1311843980636643328,
1894569311357862009,2025-02-26 05:38:11+00:00,6,Kita gaada bilang bensin itu bisa ramah lingkungan. Selama ini kan EV digembar gembor ramah lingkungan pdhl bahan bakar listriknya jg masih dr batu bara. Ya jadi sama aja EV (mobil dan motor) bukan solusi yg efektif. Kecuali EV nya transum baru jadi solusi efektif. Bisa,1894622973728100462,,imeeeemm,in,,0,1,0,https://x.com/undefined/status/1894622973728100462,1849653282253492224,
1894615911199641987,2025-02-26 05:10:08+00:00,1,Bukan beneran mobil EV yang dimaksud di twit itu,1894615911199641987,,,in,,0,0,0,https://x.com/undefined/status/1894615911199641987,33358175,
1894569311357862009,2025-02-26 04:57:50+00:00,1,Proses dari minyak mentah sampe jadi bensin itu ramah lingkungan kah? Dari pengeboran transport proses di kilang minyak sampe dipake di mobil ga ngeluarin emisi? Kalo sama2 ditarik ke hulunya sama aja kotor2 juga cuma emisi ev kan ngga ada,1894612819179704383,,transloop_id,in,,0,1,0,https://x.com/undefined/status/1894612819179704383,1369523551,
1894603561847459984,2025-02-26 04:23:11+00:00,0,Worry kedelapan: Nilai jual kembali jatuh? Dengan makin populernya mobil listrik nilai jual kembali New Air EV justru berpotensi stabil atau bahkan meningkat!,1894604097606881758,,GunawanHamzih2,in,,0,1,0,https://x.com/undefined/status/1894604097606881758,827548262055882752,
1894603561847459984,2025-02-26 04:21:03+00:00,10,Kalian tau gak sih salah satu hal yang bikin orang ragu buat pindah ke mobil listrik itu rasa khawatir? Tenang Wuling New Air EV hadir buat ngilangin semua worry itu! https://t.co/76LEN7MtVU,1894603561847459984,https://pbs.twimg.com/media/Gkr75QUbkAYnQ22.jpg,,in,,0,1,10,https://x.com/undefined/status/1894603561847459984,827548262055882752,
1894591701576192445,2025-02-26 03:36:38+00:00,0,Jadi siap buat pindah ke mobil listrik yang worry-free? Wuling New Air EV bisa jadi pilihan terbaik buat kamu yang mau kendaraan canggih ramah lingkungan dan pastinya bikin hidup lebih praktis!,1894592382043394360,,danielastime,in,,0,0,0,https://x.com/undefined/status/1894592382043394360,1497111234713649154,
1894591701576192445,2025-02-26 03:36:11+00:00,0,emua fitur ini bikin Wuling New Air EV gak cuma ramah lingkungan tapi juga nyaman canggih dan bikin perjalanan lebih tenang tanpa khawatir hal-hal teknis. Pengen punya mobil listrik tapi masih takut soal kepraktisan? Dengan fitur-fitur yang ada di Wuling New Air EV,1894592270391021688,,danielastime,in,,0,1,0,https://x.com/undefined/status/1894592270391021688,1497111234713649154,
1894591701576192445,2025-02-26 03:35:02+00:00,0,Baterai Lithium Ferro-Phosphate (LFP) Banyak yang masih takut pake mobil listrik karena masalah baterai. Tapi tenang Wuling New Air EV pakai baterai LFP yang lebih aman tahan lama dan stabil.,1894591981265064131,,danielastime,in,,0,1,0,https://x.com/undefined/status/1894591981265064131,1497111234713649154,
1894591701576192445,2025-02-26 03:34:06+00:00,0,Wuling New Air EV sudah dilengkapi IoV yang bikin mobil ini bisa dikontrol langsung dari smartphone. Mau nyalain AC sebelum masuk mobil? Bisa! Cek lokasi mobil? Bisa juga! Semua serba praktis dan canggih.,1894591746694394158,,danielastime,in,,0,1,0,https://x.com/undefined/status/1894591746694394158,1497111234713649154,
1894530315806543907,2025-02-26 02:39:40+00:00,0,Yess kalau mobil listrik BEV bukan EV,1894578046516269295,,riodanarp,in,,0,0,0,https://x.com/undefined/status/1894578046516269295,1276204156731023361,
1894220673834422465,2025-02-26 02:27:02+00:00,0,yang dimaksud adalah sistem Regenerative Braking jika driver pada mobil EV dan Hybrid melepas gas/ menginjak rem akan mengubah energi menjadi listrik untuk mengisi baterai. Simply sistem untuk menambah efisiensi energi.,1894574867842044383,,khasmuyk,in,,0,0,0,https://x.com/undefined/status/1894574867842044383,427535037,
1894573416419877212,2025-02-26 02:21:16+00:00,2,tepat sekali. pak  yang perlu disubsidi itu EV seperti ini bukan mobil atau sepeda electric buatlah kota menjadi nyaman bagi pejalan kaki atur ruang kota menjadi lebih mudah dijangkau dan perbanyak ruang terbuka hijau,1894573416419877212,,,in,,0,0,1,https://x.com/undefined/status/1894573416419877212,1570111918056312837,
1894385775128842494,2025-02-26 02:11:03+00:00,0,Padahal gue beli mobil EV buat bantu Negara dapat listrik beli non subsidi. Jangan2 listrik PLN juga dioplos kan B**********BI!!,1894570843768066380,,satriohendri,in,,0,0,0,https://x.com/undefined/status/1894570843768066380,1503561937682010113,
1894569311357862009,2025-02-26 02:04:57+00:00,90,EV adalah solusi tapi EV yang bagaimana? Kalau EV yg dimaksud dapat mengangkut banyak massa/pnp dalam satu waktu (re: KRL MRT LRT dll) akan sangat tepat dan efektif. Kalau EV yg dimaksud masih mobil/motor sama aja sia2. Kenapa? Karena energi yg dipake itu energi kotor https://t.co/NBD4U445MS,1894569311357862009,https://pbs.twimg.com/media/GkrcvYwWUAIGam-.jpg,,in,,1,4,21,https://x.com/undefined/status/1894569311357862009,1849653282253492224,
1894541621452312768,2025-02-26 00:20:19+00:00,0,Karena setiap mobil memiliki preferensi RON masing-masing. Tidak semua mesin mobil dapat memakai BBM dengan RON tinggi dan berlaku pula dengan kondisi sebaliknya. Apakah dengan tersebut customer kendaraan sengaja dibuat dibawah standart dan ga puasa sehingga beralih ke EV?,1894542976782929985,,AbyaanDaffa,in,,0,1,0,https://x.com/undefined/status/1894542976782929985,312411355,
1908047742649397626,2025-04-04 06:43:26+00:00,0,knp sich wuling air ev di judge bgt kan lucu warnanya wkwk itu beneran definisi mobil untuk sendiri,1908047742649397626,,,in,,0,0,0,https://x.com/undefined/status/1908047742649397626,792739002931634177,
1908040434858996206,2025-04-04 06:14:24+00:00,6,Mobil listrik makin populer! Dua pilihan menarik untuk kendaraan perkotaan adalah Wuling Air EV dan VinFast VF3. Sama-sama compact tapi mana yang lebih cocok untuk kebutuhanmu? Yuk kita bahas! https://t.co/YKkMLOlVFO,1908040434858996206,https://pbs.twimg.com/media/Gnq4qE9aMAQa8bo.jpg,,in,,0,1,6,https://x.com/undefined/status/1908040434858996206,1143945192510087168,
1908016307741815051,2025-04-04 04:40:02+00:00,0,Itu dia keunggulan sistem charging Cloud EV Facelift dengan CCS2. Apa pendapatmu tentang mobil listrik ini? Apakah teknologi fast charging ini cukup meyakinkan untuk beralih ke EV? Bagikan pendapatmu!,1908016690476253505,,besyasfenss,in,,0,0,0,https://x.com/undefined/status/1908016690476253505,1067702130675343360,
1908016307741815051,2025-04-04 04:38:31+00:00,5,Cloud EV Facelift akhirnya resmi diperkenalkan! Ada banyak perubahan yang bikin mobil listrik ini semakin menarik. Salah satunya adalah sistem charging yang makin cepat dan praktis berkat CCS2. Apa saja keunggulannya? Simak selengkapnya di thread ini. [Thread] https://t.co/VKpU0YgWgf,1908016307741815051,https://pbs.twimg.com/media/GnqiqOEboAAd9Yi.jpg,,in,,0,1,5,https://x.com/undefined/status/1908016307741815051,1067702130675343360,
1908015223854043162,2025-04-04 04:36:26+00:00,0,Wuling Air EV: Cocok buat yang butuh mobil listrik kompak 4-seater dan sudah tersedia di Indonesia. VinFast VF3: Lebih menarik buat yang suka SUV mungil dan fitur fast charging tapi belum ada di Indonesia.,1908015784342991327,,BerkahWidodo6,in,,0,1,0,https://x.com/undefined/status/1908015784342991327,1497101710023852039,
1908015223854043162,2025-04-04 04:34:13+00:00,5,Mobil listrik makin populer! Di kelas city car dua model ini sering dibandingkan: Wuling Air EV dan VinFast VF3. Tapi mana yang lebih worth it? Yuk kita bahas! [Therad] https://t.co/BOL36johEs,1908015223854043162,https://pbs.twimg.com/media/Gnqhk0DaAAAOQY7.png,,in,,0,1,5,https://x.com/undefined/status/1908015223854043162,1497101710023852039,
1907700460603191758,2025-04-04 02:56:38+00:00,19,First car gak ngerti mobil? Jangan beli EV. Kita semua belum jelas durability &amp; reliability-nya. Buat ke luar kota ribet nyari SPKLU. Jual sekennya takutnya susah. Lihat mobil apa yg banyak di jalan itu aja dibeli. Pilih aman. Spare part melimpah banyak bengkel bisa handle,1907990666308657609,,innovacommunity,in,,0,4,0,https://x.com/undefined/status/1907990666308657609,264248704,
1907989836222574766,2025-04-04 02:53:20+00:00,0,mobil ev kalo buat perjalanan yg naik gunung gitu kuat gasii?,1907989836222574766,,,in,,0,0,0,https://x.com/undefined/status/1907989836222574766,1166918516366118912,
1907964716623999257,2025-04-04 01:13:31+00:00,1,Masih belum berhasil manasin istri beli air ev Kantornya sih 5-10 menit dari rumah tapi kalau bawa mobil sendiri parkir bisa 40 ribu.,1907964716623999257,,,in,,0,1,0,https://x.com/undefined/status/1907964716623999257,115693704,
1907294254365651117,2025-04-03 15:52:05+00:00,1,Emng biaya tol untuk ev sama mobil gasoline beda kah?,1907823427580485925,,Kdz_Idn,in,,0,1,0,https://x.com/undefined/status/1907823427580485925,1140971717709328385,
1907294254365651117,2025-04-03 15:06:12+00:00,1,iyaa kaya wuling bingo ev untuk beberapa mobil pembelian pertama. Kalo ada yg lain coba bang di infokan menarik,1907811880095318320,,abibmisbah1,in,,0,0,0,https://x.com/undefined/status/1907811880095318320,1505240193187872769,
1907777808908362171,2025-04-03 14:49:44+00:00,2,EV dr China walaupun BYD utk one and only car mending jgn dulu.apalagi ga masang wall charger. Wait n see keluhan2 yg muncul dr user soal sparepart dan layanan after sales(penting soalnya). Sekedar saran ya kecuali buat dijadiin opsi mobil kedua dst ya monggo.,1907807737150599206,,nyetirjauh,in,,0,1,1,https://x.com/undefined/status/1907807737150599206,900033730361688064,
1907700460603191758,2025-04-03 14:19:46+00:00,80,Ramah dikantong aka sparepart murah &amp; irit dan gampang rawat sih yaa Spresso tp cewek jarang yg suka modelnya. Klo utk mobil satu2nya gak rekomen EV. Brio aja sih klo gt yaaa.,1907800195464835501,,innovacommunity,in,,0,1,0,https://x.com/undefined/status/1907800195464835501,135542078,
1907732721843192257,2025-04-03 09:51:39+00:00,370,Habis ngobrol dg taxi driver pakai mobil EV asli Vietnam VinFast. Kamu dari mana? Dari Indonesia jawab saya Wah mobil ini diproduksi di Indonesia lho (dgn bangga) Dalam hati saya Kamu dpt investasi dari Apple Nvidia macam2 kami dptnya investasi dari kamu https://t.co/e3zfJtXMH7,1907732721843192257,https://pbs.twimg.com/media/GnmgykwaMAE6lcQ.jpg,,in,,3,14,45,https://x.com/undefined/status/1907732721843192257,134421856,
1907679627801252178,2025-04-03 06:20:40+00:00,0,Asia Tenggara telah menjadi kawasan pasar yang penting bagi mobil listrik. Dengan dinamika yang berbeda di setiap negara di mana posisi Indonesia? https://t.co/DMjR9DI6Yj,1907679627801252178,,,in,,0,0,0,https://x.com/undefined/status/1907679627801252178,1578524700,
1907666476418609373,2025-04-03 05:28:25+00:00,2,lebih pengen punya mobil kayak gini drpd mobil ev ataupun so-called mini suv atau crossover bismillah kita usahakan,1907666476418609373,,,in,,0,1,0,https://x.com/undefined/status/1907666476418609373,740301582458200064,
1907193453664231811,2025-04-03 01:18:01+00:00,1,Mobil Esemka tampaknya bukan 100% karya anak Indonesia. Bima EV dibuat di China dan diimpor utuh praktis rebranding. Model lain seperti Bima 1.2/1.3 dirakit di Indonesia tapi banyak komponennya terutama mesin dari China. Kontroversi rebranding terus berlanjut meski ada,1907603461014728819,,NatharElyas,in,,0,0,0,https://x.com/undefined/status/1907603461014728819,1720665183188922368,
1905531059330318697,2025-04-03 01:14:51+00:00,1,Alhamdulillah setelah ratusan kilometer ketemu juga mobil EV. Setelah beberapa rest area SPKLU tol trans jawa berfungsi semua tapi Ngak ada yg ngecas!! Dah jiper semuanya ya min  https://t.co/XlpwOknp5p,1907602663686250670,https://pbs.twimg.com/media/Gnkqf1XagAACVlk.jpg,komunitaswevi,in,,0,1,0,https://x.com/undefined/status/1907602663686250670,433307999,
1907100264257253384,2025-04-02 12:38:30+00:00,0,yang kadang ada berita Bapak itu nabrak motor karena reflek kakinya kaku dan terlanjur nginjek gas mobil EV loncatnya cepet ya . alias tonggoku dewe,1907412325109522738,,nyetirjauh,in,,0,1,0,https://x.com/undefined/status/1907412325109522738,1241224718,
1907402980670021949,2025-04-02 12:01:23+00:00,0,30 menit kalo EV fast charging di spklu itu lumayan bgt dapat 80km. cibodas bandung mah sampe.. cuma untuk mobil fast charge ajah gak semua EV sebenarnya perlahan spklu jg udah banyak di indo bandung via puncak pun ada 3-4 station charge masyarakat kita udah mulai terbiasa.,1907402980670021949,,,in,,0,0,0,https://x.com/undefined/status/1907402980670021949,1340725868465799169,
